variant_id,variant,evaluation,evaluation_display,condition,condition_display,participant,n_evaluations,mean_recording_accuracy,mean_recording_log_loss
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,5,1,0.25,0.9104693427798043
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,6,1,0.5,6.697015765120169
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,7,1,0.5,4.914862256257744
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,8,1,0.5,0.9778878261701234
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,9,1,0.25,1.653111146041608
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,10,1,0.5,2.4418173353651427
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,11,1,0.75,0.6303691788289955
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,12,1,0.5,0.789603766081406
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,13,1,0.75,0.36559278779036675
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,14,1,0.75,3.275970897324535
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,15,1,0.75,6.713407950944004
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,1,1,0.5,3.97182386507337
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,2,1,0.75,3.0799429453932627
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,3,1,0.75,1.134565433802546
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,4,1,0.5,5.70969915405772
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,5,1,0.5,1.3669386070824037
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,6,1,0.5,8.852044557373056
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,7,1,0.5,3.6464865250900202
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,8,1,0.5,0.6370602763290425
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,9,1,0.5,2.1432120363795075
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,10,1,0.5,2.181974363400121
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,11,1,0.5,1.2946130502907158
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,12,1,0.75,0.5430616973482959
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,13,1,1.0,0.22270923817525734
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,14,1,0.75,3.273306424980332
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,15,1,0.5,1.172642903662571
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,1,1,0.75,0.5154518947952285
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,2,1,0.5,1.680870422736748
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,3,1,0.75,0.40142569756307744
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,4,1,0.5,2.5683171024686047
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,5,1,0.5,0.9033123330404524
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,6,1,0.5,4.511390616653548
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,7,1,0.5,1.2782917696467397
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,8,1,0.5,1.0468888659182107
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,9,1,0.5,1.4815880492425384
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,10,1,0.75,0.6353552264384961
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,11,1,0.75,0.6437705732125073
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,12,1,0.5,0.925857589930288
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,13,1,0.75,0.44093705633047386
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,14,1,0.75,0.47126660610660825
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,arithmetic,Arithmetic,15,1,0.5,1.6491292161758138
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,1,1,0.25,1.5742716967634727
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,2,1,0.75,0.46655420704193906
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,3,1,0.5,0.8218828025192695
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,4,1,0.5,1.8463519028390725
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,5,1,0.75,0.5244512776603012
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,6,1,0.75,0.660940843790779
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,7,1,0.25,1.0015656895329736
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,8,1,0.5,0.8181727229986853
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,9,1,0.75,0.4695227458678177
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,10,1,0.75,0.5591294036433819
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,11,1,0.75,0.5477272278956914
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,12,1,0.5,0.6355268346489552
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,13,1,0.75,0.48321087124232165
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,14,1,0.75,0.8612426372872215
neutral_legacy_multipliers,Neutral legacy multipliers,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,15,1,0.75,0.31204309364418026
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,1,1,0.25,1.3203006456406112
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,2,1,0.5,0.625370854106688
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,3,1,0.5,0.6523777001201385
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,4,1,0.5,1.980264530473973
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,5,1,0.75,0.3576880868180106
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,6,1,1.0,0.43554069490547154
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,7,1,0.5,0.7516145805077887
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,8,1,0.5,0.6687209158006682
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,9,1,1.0,0.3508596993001366
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,10,1,0.5,2.5944836204169177
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,11,1,0.5,0.5722956259342399
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,12,1,0.5,1.7517800583994898
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,13,1,0.5,0.7016097826309411
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,14,1,0.75,1.0215162666550957
no_50hz_attenuation,No 50-Hz attenuation,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,15,1,0.75,0.4200612629802471
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,1,1,0.5,0.7881269951758816
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,2,1,0.5,1.0476485760619547
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,3,1,0.75,0.41825921858307713
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,4,1,0.5,13.81551055796524
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,5,1,0.75,0.43502168640887295
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,6,1,0.5,7.884010464045775
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,7,1,0.5,5.060845821061873
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,8,1,0.5,1.0088114438857327
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,9,1,0.75,0.4171870523373856
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,10,1,0.75,0.48857976854331625
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,11,1,0.75,0.5802995160848823
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,12,1,1.0,0.5576608140377426
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,13,1,0.75,0.3469825087834823
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,14,1,0.75,1.2829295529105265
no_window_zscore,No within-window z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,15,1,0.75,2.135089152055046
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,1,1,0.25,0.9207869063365003
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,2,1,0.5,1.6191605163229525
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,3,1,0.5,1.3491094592308213
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,4,1,0.5,4.488321298250787
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,5,1,0.75,0.5582815776707661
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,6,1,0.25,2.3216666384879696
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,7,1,0.0,9.367759019995997
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,8,1,0.75,0.6109281486609365
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,9,1,0.5,3.4187742572313162
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,10,1,0.5,3.3379908417129593
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,11,1,0.75,0.4384643592343635
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,12,1,0.5,0.7527364211690127
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,13,1,0.75,2.616735290382396
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,14,1,0.75,1.1101176380923783
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,15,1,0.75,2.873478055901186
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,1,1,0.25,1.5869860125616464
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,2,1,0.75,0.4556009178004215
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,3,1,0.5,0.8293022692521951
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,4,1,0.5,1.8508908137096334
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,5,1,0.75,0.5256771672562716
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,6,1,0.75,0.6773870733193941
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,7,1,0.25,1.0317602527549106
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,8,1,0.5,0.8182381346940724
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,9,1,0.75,0.4562128464838454
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,10,1,0.75,0.5652335025722639
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,11,1,0.75,0.5482883949186707
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,12,1,0.5,0.6379024192430036
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,13,1,0.75,0.4802153566196192
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,14,1,0.75,0.8631576577659544
reference,Reference preprocessing,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,15,1,1.0,0.2955523038847611
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,10,0.65,2.352487471998983
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,10,0.5,1.7581476213846614
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,10,0.5,2.9021405359720998
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,10,0.5,6.374058315591694
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,10,0.5,4.432357366517642
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,10,0.5,3.1855924103815876
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,10,0.4,4.647441282649748
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,10,0.35,1.7803517555346258
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,10,0.6,1.9864799599477792
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,10,0.5,2.299903325781059
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,10,0.5,3.8176270209673064
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,10,0.4,2.8450618673694335
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,10,0.6,2.4119541965667963
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,10,0.4,8.910278416711268
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,10,0.75,2.0704520825911366
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,10,0.65,2.347603530137547
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,10,0.5,1.7468739972637906
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,10,0.5,2.4805923373402674
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,10,0.5,5.18823169810988
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,10,0.6,2.402689587656928
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,10,0.5,3.770485382302484
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,10,0.4,4.7682868590853555
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,10,0.35,1.9855043388731677
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,10,0.6,2.09482597503956
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,10,0.55,2.230079102131403
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,10,0.5,3.0322768359376804
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,10,0.5,2.5606636746985045
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,10,0.45,2.322480122317627
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,10,0.55,5.972189749949914
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,10,0.75,2.109757006706102
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,10,0.55,2.302130708668608
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,10,0.5,2.1886690016804624
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,10,0.6,2.1229570762491434
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,10,0.6,4.07592715255463
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,10,0.75,1.9412204048686785
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,10,0.65,2.294617625248995
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,10,0.65,2.244613224301566
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,10,0.6,1.4053120003346238
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,10,0.75,1.730189170379275
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,10,0.5,1.3551354950408343
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,10,0.35,5.1451147439585565
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,10,0.3,3.6332256728302332
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,10,0.6,2.4581819792781747
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,10,0.4,9.694300580729529
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,10,0.75,2.0775327053779544
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,10,0.65,1.2632412116567246
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,10,0.65,5.533612273696118
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,10,0.35,8.405893602414883
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,10,0.75,0.41628824529695957
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,10,0.4,5.861797900719057
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,10,0.45,2.7379319536759383
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,10,0.3,8.195588367832427
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,10,0.55,5.481392823115841
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,10,0.4,10.363904823650635
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,10,0.4,9.924374013638317
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,10,0.5,8.903830731734955
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,10,0.4,7.691873227139441
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,10,0.5,4.862360388044839
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,10,0.3,9.612758028506942
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,10,0.5,6.654485605156116
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,1,10,0.65,2.3678311069903097
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,2,10,0.5,1.7651875869696827
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,3,10,0.5,2.887384886380477
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,4,10,0.5,6.371474356061958
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,5,10,0.5,4.466344609827603
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,6,10,0.5,3.177680794971172
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,7,10,0.4,4.667338172537219
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,8,10,0.35,1.7527135628006114
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,9,10,0.6,1.9774624204316023
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,10,10,0.5,2.33188677193548
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,11,10,0.5,3.8191795821584953
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,12,10,0.4,2.8106305614291927
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,13,10,0.6,2.4155201684863665
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,14,10,0.4,9.172626555644785
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,arithmetic,Arithmetic,15,10,0.75,2.0648293923310024
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,10,0.5,1.7650677280593599
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,10,0.65,1.3861967642484807
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,10,0.65,1.6163438807293484
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,10,0.65,1.2300898943176815
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,10,0.75,1.4088980644013753
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,10,0.35,7.189620716467831
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,10,0.6,1.7990780939124664
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,10,0.75,0.9922677205095527
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,10,0.35,4.4393488298408545
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,10,0.35,3.494523764841989
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,10,0.75,1.5853928756089055
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,10,0.25,1.5397693663425143
