outer_subject,meta_subject,feature_shift,disagreement,entropy_nn,entropy_fuse,confidence_nn,benefit,feature_shift_original
10,13,0.3383943708888783,0.2610264198174217,0.282494711115936,0.6536644002668145,0.8792888819281734,0.0,0.3882938027381897
10,14,0.7847840941143307,0.2154164884554711,0.1031606137285325,0.5350389864844188,0.9565917871616504,0.0,0.7745329737663269
10,15,0.40900170172498673,0.215497608304119,0.3998936654949928,0.6607228615150155,0.8098959021751949,0.0,0.6518167853355408
11,1,0.4580369247587529,0.1769499968318912,0.5418705520950675,0.6788980302453562,0.7271815201845663,0.0,0.513525128364563
11,2,0.354123745335053,0.2429995770305089,0.1116797497618072,0.5678800392375838,0.9538051232635252,0.0,0.3431907296180725
11,3,0.2996018582582892,0.2424077146153787,0.1560549510787157,0.5986230784462443,0.9342903429887836,0.0,0.3103087842464447
11,4,0.7056219549548102,0.2434798744500761,0.5001934641172785,0.6863974936786629,0.7587182290919192,0.25,800.2996826171875
11,5,0.25481280904193593,0.2551238615191179,0.1374210703173614,0.5932876610610368,0.9418089940441274,0.0,0.3250078856945038
11,6,0.5497996086173471,0.2441347412632091,0.4421583201771774,0.6807109453103488,0.7948959527379376,0.25,0.6386914253234863
11,7,0.1973676077105133,0.2285810817327481,0.1827875165568058,0.5623096759404814,0.9199822050316138,0.0,0.314277708530426
11,8,0.40580652133419803,0.2563448146566657,0.1279325675875851,0.5816155559778159,0.9477861621246632,-0.25,0.4272000789642334
11,9,0.2750232146655366,0.2116632731288991,0.332029172302293,0.6190812659893017,0.8299663994354269,0.0,0.3293758332729339
11,10,0.271037891267887,0.2398756519180483,0.1662273933018602,0.5820615726050617,0.9280528515909684,0.0,0.4091598987579345
11,12,0.3724106118323851,0.2893460423199054,0.3530930128231481,0.6739912543553257,0.873644062762952,0.0,0.4660893678665161
11,13,0.3790006889868872,0.2730587273552548,0.1836352048471801,0.6316881878245807,0.9205663953254472,0.0,0.4178141057491302
11,14,0.7225568870777521,0.2355945303504052,0.1694398871878753,0.5784782097545472,0.9258810069023158,0.0,0.713358461856842
11,15,0.4159047013336128,0.1935844105769619,0.4845159724479231,0.6728887728177768,0.7471436704861248,0.0,0.6123846173286438
12,1,0.45960579269972934,0.191469881745949,0.5230093434500511,0.6813479362344366,0.7417976490553768,0.0,0.5507833957672119
12,2,0.3578952428327593,0.2352917114427805,0.241106381254973,0.615521190344387,0.8921713020034164,0.0,0.3481922447681427
12,3,0.29989525498344255,0.2389663700312745,0.1560476238233862,0.6103950120009766,0.9350006538451452,-0.25,0.3100941479206085
12,4,0.7120581695552615,0.2374528254710359,0.4282235718502257,0.6620352220073071,0.811262825140366,0.25,974.4569091796876
12,5,0.26890870098141845,0.2383287130741874,0.1712039823602443,0.6131157700423395,0.9274793300403792,0.0,0.3325092196464538
12,6,0.5655399961268855,0.2496201146669903,0.4607637414439674,0.6782795281184334,0.7744722251164711,0.25,0.6466453671455383
12,7,0.19157058816582023,0.2542193973435778,0.1621921934275494,0.5740368839374022,0.9294626285604308,0.25,0.3199091255664825
12,8,0.4113850895768504,0.2458969428734965,0.1293284633289308,0.583114261908285,0.9464610313174812,0.0,0.426874041557312
12,9,0.27567135909832585,0.2276129451587411,0.3022295717928777,0.6310008000649169,0.8530042186945649,-0.25,0.3321828842163086
12,10,0.27153223477679156,0.2222625039335146,0.1321373305109011,0.5361075120109802,0.9412058910915844,0.0,0.4185584187507629
12,11,0.41990224967695167,0.1917790239312265,0.4699353087216875,0.678362929594223,0.7704703535286256,0.0,0.4155583381652832
12,13,0.39010450564058174,0.245856173483874,0.1361702550411428,0.5961887892160315,0.9440739902097788,0.0,0.4250864684581756
12,14,0.7464713593624681,0.2212310961564181,0.0973771383278863,0.5418614679835108,0.9605603411743536,0.0,0.7262886166572571
12,15,0.43218113935278524,0.1976656497072008,0.4023377149969915,0.6419733803777113,0.8010533508605118,0.0,0.6302937865257263
13,1,0.4419843461788801,0.1819923501911935,0.5159358061164623,0.6789245008459713,0.740170201779097,0.0,0.5127449631690979
13,2,0.36292903866506787,0.2439528763045028,0.1156052385353863,0.5735954832042394,0.9514319228257244,0.0,0.3469364941120147
13,3,0.29343355634443835,0.2633960226466155,0.2388663649261277,0.6294806998278435,0.8968485016604928,0.0,0.3089214265346527
13,4,0.689275171211065,0.1870098313792418,0.5528741012561836,0.6869455170223259,0.7097357392490089,0.25,804.6585693359375
13,5,0.2617137323081812,0.2453360772143157,0.1522478401571074,0.5890305306833236,0.9337912833964522,0.0,0.3343352377414703
13,6,0.5589020370953764,0.2576679183446627,0.3808030918997427,0.6744088469182381,0.8277952177039648,0.25,0.6401049494743347
13,7,0.19051652846862133,0.2590542251513706,0.2174862760175638,0.5924020791971275,0.8994434567078653,0.0,0.3110827505588531
13,8,0.4050129146207845,0.2421945761062139,0.150520256309313,0.6031619204765691,0.93466578248838,0.0,0.4205672740936279
13,9,0.27231232573014885,0.2065811063698058,0.30236790572902,0.6066969301525595,0.8471794699606131,0.0,0.3527520000934601
