protocol,subject,direction,seed,validation_accuracy_nn,validation_accuracy_fuse,validation_gain,covariance_shift,effective_margin,used_fusion,selected_input_method,gate_source_recordings,inner_folds,selected_epoch,task
cross_task,6,stroop_to_arithmetic,1335,0.3333333333333333,1.0,0.6666666666666667,0.1398376024098187,0.047967520481963746,True,always_fuse,3,2.0,1.0,
cross_task,6,stroop_to_arithmetic,1388,0.0,1.0,1.0,0.1398376024098187,0.047967520481963746,True,always_fuse,3,2.0,1.0,
cross_task,6,stroop_to_arithmetic,1441,0.0,1.0,1.0,0.1398376024098187,0.047967520481963746,True,always_fuse,3,2.0,1.0,
cross_task,6,stroop_to_arithmetic,1494,0.0,1.0,1.0,0.1398376024098187,0.047967520481963746,True,always_fuse,3,2.0,1.0,
cross_task,6,stroop_to_arithmetic,1547,0.3333333333333333,1.0,0.6666666666666667,0.1398376024098187,0.047967520481963746,True,always_fuse,3,2.0,1.0,
cross_task,6,arithmetic_to_stroop,1335,0.6666666666666666,0.6666666666666666,0.0,0.1398376024098187,0.047967520481963746,False,always_nn,3,2.0,1.0,
cross_task,6,arithmetic_to_stroop,1388,0.6666666666666666,0.6666666666666666,0.0,0.1398376024098187,0.047967520481963746,False,always_nn,3,2.0,1.0,
cross_task,6,arithmetic_to_stroop,1441,0.6666666666666666,0.6666666666666666,0.0,0.1398376024098187,0.047967520481963746,False,always_nn,3,2.0,1.0,
cross_task,6,arithmetic_to_stroop,1494,0.6666666666666666,0.6666666666666666,0.0,0.1398376024098187,0.047967520481963746,False,always_nn,3,2.0,1.0,
cross_task,6,arithmetic_to_stroop,1547,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.1398376024098187,0.047967520481963746,False,always_nn,3,2.0,1.0,
cross_task,7,stroop_to_arithmetic,1335,0.6666666666666666,0.6666666666666666,0.0,0.04564134428257843,0.029128268856515687,False,always_nn,3,2.0,4.0,
cross_task,7,stroop_to_arithmetic,1388,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.04564134428257843,0.029128268856515687,False,always_nn,3,2.0,2.0,
cross_task,7,stroop_to_arithmetic,1441,0.6666666666666666,0.6666666666666666,0.0,0.04564134428257843,0.029128268856515687,False,always_nn,3,2.0,2.0,
cross_task,7,stroop_to_arithmetic,1494,0.6666666666666666,0.6666666666666666,0.0,0.04564134428257843,0.029128268856515687,False,always_nn,3,2.0,11.0,
cross_task,7,stroop_to_arithmetic,1547,0.6666666666666666,1.0,0.33333333333333337,0.04564134428257843,0.029128268856515687,True,always_fuse,3,2.0,7.0,
cross_task,7,arithmetic_to_stroop,1335,0.6666666666666666,0.6666666666666666,0.0,0.04564134428257843,0.029128268856515687,False,always_nn,3,2.0,2.0,
cross_task,7,arithmetic_to_stroop,1388,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.04564134428257843,0.029128268856515687,False,always_nn,3,2.0,2.0,
cross_task,7,arithmetic_to_stroop,1441,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.04564134428257843,0.029128268856515687,False,always_nn,3,2.0,2.0,
cross_task,7,arithmetic_to_stroop,1494,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.04564134428257843,0.029128268856515687,False,always_nn,3,2.0,1.0,
cross_task,7,arithmetic_to_stroop,1547,0.6666666666666666,0.6666666666666666,0.0,0.04564134428257843,0.029128268856515687,False,always_nn,3,2.0,9.0,
cross_task,8,stroop_to_arithmetic,1335,0.6666666666666666,1.0,0.33333333333333337,0.03691880616653964,0.027383761233307928,True,always_fuse,3,2.0,13.0,
cross_task,8,stroop_to_arithmetic,1388,0.6666666666666666,0.6666666666666666,0.0,0.03691880616653964,0.027383761233307928,False,always_nn,3,2.0,16.0,
cross_task,8,stroop_to_arithmetic,1441,0.6666666666666666,0.6666666666666666,0.0,0.03691880616653964,0.027383761233307928,False,always_nn,3,2.0,9.0,
cross_task,8,stroop_to_arithmetic,1494,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.03691880616653964,0.027383761233307928,False,always_nn,3,2.0,11.0,
cross_task,8,stroop_to_arithmetic,1547,0.6666666666666666,1.0,0.33333333333333337,0.03691880616653964,0.027383761233307928,True,always_fuse,3,2.0,3.0,
cross_task,8,arithmetic_to_stroop,1335,0.6666666666666666,0.6666666666666666,0.0,0.03691880616653964,0.027383761233307928,False,always_nn,3,2.0,5.0,
cross_task,8,arithmetic_to_stroop,1388,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.03691880616653964,0.027383761233307928,False,always_nn,3,2.0,6.0,
cross_task,8,arithmetic_to_stroop,1441,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.03691880616653964,0.027383761233307928,False,always_nn,3,2.0,4.0,
cross_task,8,arithmetic_to_stroop,1494,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.03691880616653964,0.027383761233307928,False,always_nn,3,2.0,9.0,
cross_task,8,arithmetic_to_stroop,1547,0.6666666666666666,0.6666666666666666,0.0,0.03691880616653964,0.027383761233307928,False,always_nn,3,2.0,6.0,
cross_task,9,stroop_to_arithmetic,1335,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.14877459856096079,0.04975491971219216,True,always_fuse,3,2.0,1.0,
cross_task,9,stroop_to_arithmetic,1388,0.3333333333333333,0.3333333333333333,0.0,0.14877459856096079,0.04975491971219216,False,always_nn,3,2.0,1.0,
cross_task,9,stroop_to_arithmetic,1441,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.14877459856096079,0.04975491971219216,False,always_nn,3,2.0,1.0,
cross_task,9,stroop_to_arithmetic,1494,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.14877459856096079,0.04975491971219216,True,always_fuse,3,2.0,1.0,
cross_task,9,stroop_to_arithmetic,1547,0.3333333333333333,1.0,0.6666666666666667,0.14877459856096079,0.04975491971219216,True,always_fuse,3,2.0,1.0,
cross_task,9,arithmetic_to_stroop,1335,0.3333333333333333,1.0,0.6666666666666667,0.14877459856096079,0.04975491971219216,True,always_fuse,3,2.0,1.0,
cross_task,9,arithmetic_to_stroop,1388,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.14877459856096079,0.04975491971219216,False,always_nn,3,2.0,1.0,
cross_task,9,arithmetic_to_stroop,1441,0.6666666666666666,1.0,0.33333333333333337,0.14877459856096079,0.04975491971219216,True,always_fuse,3,2.0,3.0,
cross_task,9,arithmetic_to_stroop,1494,0.3333333333333333,0.3333333333333333,0.0,0.14877459856096079,0.04975491971219216,False,always_nn,3,2.0,1.0,
cross_task,9,arithmetic_to_stroop,1547,0.3333333333333333,1.0,0.6666666666666667,0.14877459856096079,0.04975491971219216,True,always_fuse,3,2.0,1.0,
cross_task,10,stroop_to_arithmetic,1335,0.3333333333333333,1.0,0.6666666666666667,0.07063322350568065,0.03412664470113613,True,always_fuse,3,2.0,1.0,
cross_task,10,stroop_to_arithmetic,1388,0.3333333333333333,1.0,0.6666666666666667,0.07063322350568065,0.03412664470113613,True,always_fuse,3,2.0,1.0,
cross_task,10,stroop_to_arithmetic,1441,0.3333333333333333,1.0,0.6666666666666667,0.07063322350568065,0.03412664470113613,True,always_fuse,3,2.0,1.0,
cross_task,10,stroop_to_arithmetic,1494,0.6666666666666666,1.0,0.33333333333333337,0.07063322350568065,0.03412664470113613,True,always_fuse,3,2.0,1.0,
cross_task,10,stroop_to_arithmetic,1547,0.3333333333333333,1.0,0.6666666666666667,0.07063322350568065,0.03412664470113613,True,always_fuse,3,2.0,1.0,
cross_task,10,arithmetic_to_stroop,1335,0.6666666666666666,1.0,0.33333333333333337,0.07063322350568065,0.03412664470113613,True,always_fuse,3,2.0,1.0,
cross_task,10,arithmetic_to_stroop,1388,0.6666666666666666,1.0,0.33333333333333337,0.07063322350568065,0.03412664470113613,True,always_fuse,3,2.0,1.0,
cross_task,10,arithmetic_to_stroop,1441,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.07063322350568065,0.03412664470113613,False,always_nn,3,2.0,1.0,
cross_task,10,arithmetic_to_stroop,1494,0.6666666666666666,1.0,0.33333333333333337,0.07063322350568065,0.03412664470113613,True,always_fuse,3,2.0,1.0,
cross_task,10,arithmetic_to_stroop,1547,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.07063322350568065,0.03412664470113613,True,always_fuse,3,2.0,1.0,
cross_task,11,stroop_to_arithmetic,1335,0.6666666666666666,0.6666666666666666,0.0,0.042881164197906205,0.02857623283958124,False,always_nn,3,2.0,26.0,
cross_task,11,stroop_to_arithmetic,1388,0.6666666666666666,0.6666666666666666,0.0,0.042881164197906205,0.02857623283958124,False,always_nn,3,2.0,6.0,
cross_task,11,stroop_to_arithmetic,1441,0.6666666666666666,1.0,0.33333333333333337,0.042881164197906205,0.02857623283958124,True,always_fuse,3,2.0,14.0,
cross_task,11,stroop_to_arithmetic,1494,0.6666666666666666,0.6666666666666666,0.0,0.042881164197906205,0.02857623283958124,False,always_nn,3,2.0,16.0,
cross_task,11,stroop_to_arithmetic,1547,0.6666666666666666,0.6666666666666666,0.0,0.042881164197906205,0.02857623283958124,False,always_nn,3,2.0,6.0,
cross_task,11,arithmetic_to_stroop,1335,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.042881164197906205,0.02857623283958124,True,always_fuse,3,2.0,1.0,
