dataset,setting,setting_display,comparison_family,method,method_display,metric,higher_is_better,n_participants,participant_macro_mean,participant_standard_deviation,participant_median,ci95_percentile_low,ci95_percentile_high,ci95_width
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,eegnet,EEGNet,precision,True,13,0.64102564102564108,0.21350420507344955,0.66666666666666663,0.51282051282051289,0.7435897435897435,0.23076923076923062
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,eegnet,EEGNet,f1,True,13,0.72820512820512817,0.22188007849009167,0.80000000000000004,0.59487179487179487,0.80000000000000016,0.20512820512820529
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,eegnet,EEGNet,auroc,True,13,0.57692307692307687,0.40032038451271784,0.5,0.34615384615384615,0.76923076923076927,0.42307692307692313
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,eegnet,EEGNet,pr_auc,True,13,0.78525641025641002,0.23064306855230896,0.79166666666666663,0.66346153846153844,0.90384615384615374,0.24038461538461531
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,eegnet,EEGNet,average_precision,True,13,0.83974358974358987,0.16478640236548164,0.83333333333333326,0.75,0.92307692307692313,0.17307692307692313
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,eegnet,EEGNet,log_loss,False,13,1.3094898418317595,0.93828689015433175,0.68968327727091816,0.8409579239891728,1.8058859005412136,0.96492797655204077
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,eegnet,EEGNet,brier_score,False,13,0.28287688716938797,0.072785077061041092,0.24826814226236937,0.2461625485817624,0.32195902826519518,0.075796479683432783
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,equal_blend_050,Equal blend (50%),accuracy,True,13,0.64102564102564108,0.16451603893094152,0.66666666666666663,0.5641025641025641,0.71794871794871795,0.15384615384615385
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,equal_blend_050,Equal blend (50%),balanced_accuracy,True,13,0.53846153846153844,0.17218430793029862,0.5,0.46153846153846156,0.63461538461538458,0.17307692307692302
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,equal_blend_050,Equal blend (50%),sensitivity,True,13,0.84615384615384615,0.31521258597805757,1,0.65384615384615385,1,0.34615384615384615
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,equal_blend_050,Equal blend (50%),specificity,True,13,0.23076923076923078,0.4385290096535146,0,0,0.46153846153846156,0.46153846153846156
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,equal_blend_050,Equal blend (50%),precision,True,12,0.70833333333333337,0.14433756729740643,0.66666666666666663,0.63888888888888895,0.79166666666666663,0.15277777777777768
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,equal_blend_050,Equal blend (50%),f1,True,13,0.72051282051282051,0.24249416241101313,0.80000000000000004,0.57435897435897432,0.82307692307692315,0.24871794871794883
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,equal_blend_050,Equal blend (50%),auroc,True,13,0.53846153846153844,0.37977726265637501,0.5,0.34615384615384615,0.73076923076923073,0.38461538461538458
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,equal_blend_050,Equal blend (50%),pr_auc,True,13,0.76923076923076905,0.22153673654955208,0.79166666666666663,0.65064102564102566,0.875,0.22435897435897434
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,equal_blend_050,Equal blend (50%),average_precision,True,13,0.82692307692307709,0.15760629298902884,0.83333333333333326,0.7435897435897435,0.90384615384615397,0.16025641025641046
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,equal_blend_050,Equal blend (50%),log_loss,False,13,0.81867036651486091,0.54685075572093733,0.6500245266039627,0.63225519286221954,1.1396248480962863,0.50736965523406674
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,equal_blend_050,Equal blend (50%),brier_score,False,13,0.24635143484166203,0.051152565345012523,0.22885156370145412,0.22188316722692483,0.27447800539666828,0.052594838169743446
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,extra_trees,Extra Trees,accuracy,True,13,0.64102564102564108,0.25318484177091666,0.66666666666666663,0.51282051282051277,0.76923076923076905,0.25641025641025628
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,extra_trees,Extra Trees,balanced_accuracy,True,13,0.55769230769230771,0.27298210704958442,0.5,0.42307692307692307,0.69230769230769229,0.26923076923076922
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,extra_trees,Extra Trees,sensitivity,True,13,0.80769230769230771,0.32522181779399545,1,0.61538461538461542,0.96153846153846156,0.34615384615384615
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,extra_trees,Extra Trees,specificity,True,13,0.30769230769230771,0.48038446141526137,0,0.076923076923076927,0.53846153846153844,0.46153846153846151
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,extra_trees,Extra Trees,precision,True,13,0.70512820512820507,0.27347088471412234,0.66666666666666663,0.55128205128205132,0.84615384615384603,0.29487179487179471
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,extra_trees,Extra Trees,f1,True,13,0.72564102564102562,0.25391521118856675,0.80000000000000004,0.57692307692307687,0.83846153846153859,0.26153846153846172
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,extra_trees,Extra Trees,auroc,True,13,0.65384615384615385,0.42742520713255516,1,0.42307692307692307,0.84615384615384615,0.42307692307692307
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,extra_trees,Extra Trees,pr_auc,True,13,0.81730769230769229,0.24446326170773866,1,0.68269230769230771,0.93910256410256399,0.25641025641025628
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,extra_trees,Extra Trees,average_precision,True,13,0.86538461538461542,0.17525927069861946,1,0.76923076923076927,0.95512820512820507,0.18589743589743579
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,extra_trees,Extra Trees,log_loss,False,13,0.77418374059919881,0.45693132534160069,0.63158697957275445,0.59020195642843454,1.0500379753302393,0.45983601890180481
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,extra_trees,Extra Trees,brier_score,False,13,0.23548041465259126,0.071029804398856422,0.2215045894231118,0.19873619569927697,0.2724435898432227,0.073707394143945726
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_010,Fixed blend (10%),accuracy,True,13,0.61538461538461542,0.12517793603313512,0.66666666666666663,0.53846153846153844,0.66666666666666663,0.12820512820512819
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_010,Fixed blend (10%),balanced_accuracy,True,13,0.51923076923076927,0.12338702919820611,0.5,0.46153846153846156,0.57692307692307687,0.11538461538461531
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_010,Fixed blend (10%),sensitivity,True,13,0.80769230769230771,0.32522181779399545,1,0.61538461538461542,0.96153846153846156,0.34615384615384615
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_010,Fixed blend (10%),specificity,True,13,0.23076923076923078,0.4385290096535146,0,0,0.46153846153846156,0.46153846153846156
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_010,Fixed blend (10%),precision,True,12,0.70833333333333337,0.14433756729740643,0.66666666666666663,0.63888888888888895,0.79166666666666652,0.15277777777777757
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_010,Fixed blend (10%),f1,True,13,0.69487179487179496,0.22764745072888876,0.80000000000000004,0.56153846153846154,0.78974358974358994,0.22820512820512839
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_010,Fixed blend (10%),auroc,True,13,0.61538461538461542,0.41602514716892186,0.5,0.38461538461538464,0.80769230769230771,0.42307692307692307
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_010,Fixed blend (10%),pr_auc,True,13,0.80128205128205121,0.23823828120702736,0.79166666666666663,0.66666666666666674,0.91987179487179482,0.25320512820512808
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_010,Fixed blend (10%),average_precision,True,13,0.85256410256410264,0.17062604684879704,0.83333333333333326,0.7564102564102565,0.93589743589743601,0.17948717948717952
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_010,Fixed blend (10%),log_loss,False,13,0.92799901870561052,0.68415335450864412,0.73542485461124629,0.6554638724908789,1.3297610519693142,0.67429717947843526
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_010,Fixed blend (10%),brier_score,False,13,0.26989817315396097,0.095973720845347582,0.25521814757857564,0.22237290254990713,0.32239536612488268,0.10002246357497555
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_025,Fixed blend (25%),accuracy,True,13,0.61538461538461542,0.12517793603313512,0.66666666666666663,0.53846153846153844,0.66666666666666663,0.12820512820512819
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_025,Fixed blend (25%),balanced_accuracy,True,13,0.51923076923076927,0.12338702919820611,0.5,0.46153846153846156,0.57692307692307687,0.11538461538461531
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_025,Fixed blend (25%),sensitivity,True,13,0.80769230769230771,0.32522181779399545,1,0.61538461538461542,0.96153846153846156,0.34615384615384615
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_025,Fixed blend (25%),specificity,True,13,0.23076923076923078,0.4385290096535146,0,0,0.46153846153846156,0.46153846153846156
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_025,Fixed blend (25%),precision,True,12,0.70833333333333337,0.14433756729740643,0.66666666666666663,0.63888888888888895,0.79166666666666663,0.15277777777777768
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_025,Fixed blend (25%),f1,True,13,0.69487179487179496,0.22764745072888876,0.80000000000000004,0.55897435897435899,0.78974358974358994,0.23076923076923095
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_025,Fixed blend (25%),auroc,True,13,0.57692307692307687,0.40032038451271784,0.5,0.38461538461538464,0.76923076923076927,0.38461538461538464
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_025,Fixed blend (25%),pr_auc,True,13,0.78525641025641013,0.23064306855230893,0.79166666666666663,0.65064102564102566,0.90384615384615374,0.25320512820512808
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_025,Fixed blend (25%),average_precision,True,13,0.83974358974358987,0.16478640236548164,0.83333333333333326,0.75624999999999998,0.92307692307692313,0.16682692307692315
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_025,Fixed blend (25%),log_loss,False,13,0.85728850366617892,0.61084483348208818,0.65617221561006089,0.63008255945661673,1.2213398989856823,0.59125733952906556
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,fixed_blend_025,Fixed blend (25%),brier_score,False,13,0.25520973235135036,0.075925171751077006,0.23039455522233218,0.21844354537330138,0.2961209641755026,0.07767741880220122
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,rf,Random forest,accuracy,True,13,0.66666666666666674,0.19245008972987526,0.66666666666666663,0.5641025641025641,0.76923076923076927,0.20512820512820518
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,rf,Random forest,balanced_accuracy,True,13,0.61538461538461542,0.2192645048267573,0.5,0.5,0.73076923076923073,0.23076923076923073
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,rf,Random forest,sensitivity,True,13,0.76923076923076927,0.33011264588676237,1,0.57692307692307687,0.92307692307692313,0.34615384615384626
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,rf,Random forest,specificity,True,13,0.46153846153846156,0.51887452166277082,0,0.23076923076923078,0.76923076923076927,0.53846153846153855
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,rf,Random forest,precision,True,12,0.79166666666666663,0.18969672765983203,0.66666666666666663,0.69444444444444453,0.88888888888888884,0.19444444444444431
