protocol,subject,direction,seed,validation_accuracy_nn,validation_accuracy_fuse,validation_gain,covariance_shift,effective_margin,used_fusion_seed,selected_input_method_seed,gate_source_recordings,inner_folds,selected_epoch,task,used_fusion_final,selected_input_method_final,seed_decision_agrees_with_final,diagnostic_only_not_statistical_replicate
loso,4,arithmetic,1388,0.7321428571428571,0.6607142857142857,-0.071428571428571397,1.1292780504593152,0.14999999999999999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,4,arithmetic,1441,0.6607142857142857,0.6964285714285714,0.035714285714285698,1.1292780504593152,0.14999999999999999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,4,arithmetic,1494,0.7678571428571429,0.75,-0.017857142857142901,1.1292780504593152,0.14999999999999999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,4,arithmetic,1547,0.7678571428571429,0.6964285714285714,-0.071428571428571494,1.1292780504593152,0.14999999999999999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,5,arithmetic,1335,0.6607142857142857,0.7321428571428571,0.071428571428571397,0.1325634619079781,0.046512692381595597,True,always_fuse,56,,,arithmetic,True,always_fuse,True,True
loso,5,arithmetic,1388,0.6607142857142857,0.6428571428571429,-0.0178571428571427,0.1325634619079781,0.046512692381595597,False,always_nn,56,,,arithmetic,True,always_fuse,False,True
loso,5,arithmetic,1441,0.6071428571428571,0.75,0.1428571428571429,0.1325634619079781,0.046512692381595597,True,always_fuse,56,,,arithmetic,True,always_fuse,True,True
loso,5,arithmetic,1494,0.6607142857142857,0.6964285714285714,0.035714285714285698,0.1325634619079781,0.046512692381595597,False,always_nn,56,,,arithmetic,True,always_fuse,False,True
loso,5,arithmetic,1547,0.6607142857142857,0.7142857142857143,0.053571428571428603,0.1325634619079781,0.046512692381595597,True,always_fuse,56,,,arithmetic,True,always_fuse,True,True
loso,6,arithmetic,1335,0.6964285714285714,0.7321428571428571,0.035714285714285698,0.37198149902502581,0.094396299805005093,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,6,arithmetic,1388,0.7142857142857143,0.6964285714285714,-0.017857142857142901,0.37198149902502581,0.094396299805005093,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,6,arithmetic,1441,0.75,0.7321428571428571,-0.017857142857142901,0.37198149902502581,0.094396299805005093,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,6,arithmetic,1494,0.6964285714285714,0.6785714285714286,-0.0178571428571427,0.37198149902502581,0.094396299805005093,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,6,arithmetic,1547,0.6071428571428571,0.7321428571428571,0.125,0.37198149902502581,0.094396299805005093,True,always_fuse,56,,,arithmetic,False,always_nn,False,True
loso,7,arithmetic,1335,0.6964285714285714,0.7321428571428571,0.035714285714285698,0.29279401522119791,0.078558803044239497,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,7,arithmetic,1388,0.7321428571428571,0.6964285714285714,-0.035714285714285698,0.29279401522119791,0.078558803044239497,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,7,arithmetic,1441,0.6964285714285714,0.7142857142857143,0.017857142857142901,0.29279401522119791,0.078558803044239497,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,7,arithmetic,1494,0.7321428571428571,0.7321428571428571,0,0.29279401522119791,0.078558803044239497,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,7,arithmetic,1547,0.6607142857142857,0.7142857142857143,0.053571428571428603,0.29279401522119791,0.078558803044239497,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,8,arithmetic,1335,0.625,0.6964285714285714,0.071428571428571397,0.1852291535218501,0.057045830704369999,True,always_fuse,56,,,arithmetic,False,always_nn,False,True
loso,8,arithmetic,1388,0.625,0.6607142857142857,0.035714285714285698,0.1852291535218501,0.057045830704369999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,8,arithmetic,1441,0.6607142857142857,0.6785714285714286,0.017857142857142901,0.1852291535218501,0.057045830704369999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,8,arithmetic,1494,0.6964285714285714,0.6964285714285714,0,0.1852291535218501,0.057045830704369999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,8,arithmetic,1547,0.6785714285714286,0.6785714285714286,0,0.1852291535218501,0.057045830704369999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,9,arithmetic,1335,0.7321428571428571,0.7321428571428571,0,0.18476130853345621,0.056952261706691203,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,9,arithmetic,1388,0.7678571428571429,0.7321428571428571,-0.035714285714285803,0.18476130853345621,0.056952261706691203,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,9,arithmetic,1441,0.625,0.7321428571428571,0.1071428571428571,0.18476130853345621,0.056952261706691203,True,always_fuse,56,,,arithmetic,False,always_nn,False,True
loso,9,arithmetic,1494,0.7142857142857143,0.75,0.035714285714285698,0.18476130853345621,0.056952261706691203,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,9,arithmetic,1547,0.7142857142857143,0.7857142857142857,0.071428571428571397,0.18476130853345621,0.056952261706691203,True,always_fuse,56,,,arithmetic,False,always_nn,False,True
loso,10,arithmetic,1335,0.6428571428571429,0.7142857142857143,0.071428571428571397,0.50160287476220222,0.1203205749524404,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,10,arithmetic,1388,0.6607142857142857,0.6428571428571429,-0.0178571428571427,0.50160287476220222,0.1203205749524404,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,10,arithmetic,1441,0.6964285714285714,0.7321428571428571,0.035714285714285698,0.50160287476220222,0.1203205749524404,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,10,arithmetic,1494,0.6428571428571429,0.6785714285714286,0.035714285714285698,0.50160287476220222,0.1203205749524404,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,10,arithmetic,1547,0.6607142857142857,0.75,0.089285714285714302,0.50160287476220222,0.1203205749524404,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,11,arithmetic,1335,0.7321428571428571,0.7321428571428571,0,0.26955060129816949,0.073910120259633894,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,11,arithmetic,1388,0.75,0.7857142857142857,0.035714285714285698,0.26955060129816949,0.073910120259633894,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,11,arithmetic,1441,0.6607142857142857,0.7142857142857143,0.053571428571428603,0.26955060129816949,0.073910120259633894,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,11,arithmetic,1494,0.6785714285714286,0.6785714285714286,0,0.26955060129816949,0.073910120259633894,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,11,arithmetic,1547,0.6964285714285714,0.75,0.053571428571428603,0.26955060129816949,0.073910120259633894,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,12,arithmetic,1335,0.75,0.7142857142857143,-0.035714285714285698,0.12659160397632049,0.0453183207952641,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,12,arithmetic,1388,0.7142857142857143,0.7321428571428571,0.0178571428571427,0.12659160397632049,0.0453183207952641,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,12,arithmetic,1441,0.6607142857142857,0.7678571428571429,0.10714285714285721,0.12659160397632049,0.0453183207952641,True,always_fuse,56,,,arithmetic,False,always_nn,False,True
loso,12,arithmetic,1494,0.7321428571428571,0.7142857142857143,-0.0178571428571427,0.12659160397632049,0.0453183207952641,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,12,arithmetic,1547,0.7321428571428571,0.7321428571428571,0,0.12659160397632049,0.0453183207952641,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,13,arithmetic,1335,0.6428571428571429,0.7321428571428571,0.089285714285714093,0.13585159473489949,0.0471703189469799,True,always_fuse,56,,,arithmetic,False,always_nn,False,True
loso,13,arithmetic,1388,0.7321428571428571,0.7321428571428571,0,0.13585159473489949,0.0471703189469799,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,13,arithmetic,1441,0.7678571428571429,0.7142857142857143,-0.053571428571428603,0.13585159473489949,0.0471703189469799,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,13,arithmetic,1494,0.7321428571428571,0.75,0.017857142857142901,0.13585159473489949,0.0471703189469799,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,13,arithmetic,1547,0.7321428571428571,0.7678571428571429,0.035714285714285803,0.13585159473489949,0.0471703189469799,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,14,arithmetic,1335,0.6607142857142857,0.6964285714285714,0.035714285714285698,0.4307103132246064,0.10614206264492131,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,14,arithmetic,1388,0.6607142857142857,0.6964285714285714,0.035714285714285698,0.4307103132246064,0.10614206264492131,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,14,arithmetic,1441,0.6607142857142857,0.6964285714285714,0.035714285714285698,0.4307103132246064,0.10614206264492131,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,14,arithmetic,1494,0.6428571428571429,0.6964285714285714,0.053571428571428402,0.4307103132246064,0.10614206264492131,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,14,arithmetic,1547,0.6964285714285714,0.75,0.053571428571428603,0.4307103132246064,0.10614206264492131,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,15,arithmetic,1335,0.6607142857142857,0.7142857142857143,0.053571428571428603,1.0339347298066184,0.14999999999999999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,15,arithmetic,1388,0.625,0.75,0.125,1.0339347298066184,0.14999999999999999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,15,arithmetic,1441,0.75,0.75,0,1.0339347298066184,0.14999999999999999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,15,arithmetic,1494,0.7321428571428571,0.75,0.017857142857142901,1.0339347298066184,0.14999999999999999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,15,arithmetic,1547,0.6607142857142857,0.7678571428571429,0.10714285714285721,1.0339347298066184,0.14999999999999999,False,always_nn,56,,,arithmetic,False,always_nn,True,True
loso,1,stroop,1335,0.72916666666666663,0.6875,-0.041666666666666602,0.19058132951042281,0.058116265902084498,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,1,stroop,1388,0.75,0.72916666666666663,-0.020833333333333301,0.19058132951042281,0.058116265902084498,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,1,stroop,1441,0.6875,0.66666666666666663,-0.020833333333333301,0.19058132951042281,0.058116265902084498,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,1,stroop,1494,0.6875,0.70833333333333337,0.020833333333333301,0.19058132951042281,0.058116265902084498,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,1,stroop,1547,0.72916666666666663,0.6875,-0.041666666666666602,0.19058132951042281,0.058116265902084498,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,2,stroop,1335,0.66666666666666663,0.64583333333333337,-0.0208333333333332,0.19457503879195509,0.058915007758391001,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,2,stroop,1388,0.6875,0.6875,0,0.19457503879195509,0.058915007758391001,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,2,stroop,1441,0.72916666666666663,0.66666666666666663,-0.0625,0.19457503879195509,0.058915007758391001,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,2,stroop,1494,0.70833333333333337,0.70833333333333337,0,0.19457503879195509,0.058915007758391001,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,2,stroop,1547,0.70833333333333337,0.70833333333333337,0,0.19457503879195509,0.058915007758391001,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,3,stroop,1335,0.66666666666666663,0.625,-0.041666666666666602,0.1660647480322833,0.053212949606456603,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,3,stroop,1388,0.66666666666666663,0.60416666666666663,-0.0625,0.1660647480322833,0.053212949606456603,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,3,stroop,1441,0.60416666666666663,0.66666666666666663,0.0625,0.1660647480322833,0.053212949606456603,True,always_fuse,56,,,stroop,False,always_nn,False,True
loso,3,stroop,1494,0.64583333333333337,0.625,-0.020833333333333301,0.1660647480322833,0.053212949606456603,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,3,stroop,1547,0.60416666666666663,0.60416666666666663,0,0.1660647480322833,0.053212949606456603,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,4,stroop,1335,0.70833333333333337,0.70833333333333337,0,1.154568413021321,0.14999999999999999,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,4,stroop,1388,0.64583333333333337,0.6875,0.041666666666666602,1.154568413021321,0.14999999999999999,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,4,stroop,1441,0.6875,0.66666666666666663,-0.020833333333333301,1.154568413021321,0.14999999999999999,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,4,stroop,1494,0.6875,0.6875,0,1.154568413021321,0.14999999999999999,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,4,stroop,1547,0.64583333333333337,0.66666666666666663,0.0208333333333332,1.154568413021321,0.14999999999999999,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,5,stroop,1335,0.64583333333333337,0.60416666666666663,-0.041666666666666699,0.14015241453867289,0.048030482907734498,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,5,stroop,1388,0.66666666666666663,0.60416666666666663,-0.0625,0.14015241453867289,0.048030482907734498,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,5,stroop,1441,0.66666666666666663,0.60416666666666663,-0.0625,0.14015241453867289,0.048030482907734498,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,5,stroop,1494,0.64583333333333337,0.64583333333333337,0,0.14015241453867289,0.048030482907734498,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,5,stroop,1547,0.625,0.6875,0.0625,0.14015241453867289,0.048030482907734498,True,always_fuse,56,,,stroop,False,always_nn,False,True
loso,6,stroop,1335,0.70833333333333337,0.66666666666666663,-0.041666666666666699,0.32698235515248553,0.085396471030497106,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,6,stroop,1388,0.6875,0.6875,0,0.32698235515248553,0.085396471030497106,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,6,stroop,1441,0.72916666666666663,0.64583333333333337,-0.083333333333333204,0.32698235515248553,0.085396471030497106,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,6,stroop,1494,0.6875,0.64583333333333337,-0.041666666666666602,0.32698235515248553,0.085396471030497106,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,6,stroop,1547,0.70833333333333337,0.66666666666666663,-0.041666666666666699,0.32698235515248553,0.085396471030497106,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,7,stroop,1335,0.6875,0.66666666666666663,-0.020833333333333301,0.35059062376163341,0.090118124752326695,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,7,stroop,1388,0.64583333333333337,0.625,-0.020833333333333301,0.35059062376163341,0.090118124752326695,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,7,stroop,1441,0.72916666666666663,0.625,-0.1041666666666666,0.35059062376163341,0.090118124752326695,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,7,stroop,1494,0.72916666666666663,0.64583333333333337,-0.083333333333333204,0.35059062376163341,0.090118124752326695,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,7,stroop,1547,0.64583333333333337,0.60416666666666663,-0.041666666666666699,0.35059062376163341,0.090118124752326695,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,8,stroop,1335,0.58333333333333337,0.66666666666666663,0.083333333333333204,0.16710231147660129,0.053420462295320201,True,always_fuse,56,,,stroop,False,always_nn,False,True
loso,8,stroop,1388,0.625,0.6875,0.0625,0.16710231147660129,0.053420462295320201,True,always_fuse,56,,,stroop,False,always_nn,False,True
loso,8,stroop,1441,0.60416666666666663,0.625,0.020833333333333301,0.16710231147660129,0.053420462295320201,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,8,stroop,1494,0.64583333333333337,0.64583333333333337,0,0.16710231147660129,0.053420462295320201,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,8,stroop,1547,0.5625,0.64583333333333337,0.083333333333333301,0.16710231147660129,0.053420462295320201,True,always_fuse,56,,,stroop,False,always_nn,False,True
loso,9,stroop,1335,0.66666666666666663,0.72916666666666663,0.0625,0.2341458684444257,0.066829173688885093,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,9,stroop,1388,0.64583333333333337,0.66666666666666663,0.0208333333333332,0.2341458684444257,0.066829173688885093,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,9,stroop,1441,0.64583333333333337,0.66666666666666663,0.0208333333333332,0.2341458684444257,0.066829173688885093,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,9,stroop,1494,0.60416666666666663,0.66666666666666663,0.0625,0.2341458684444257,0.066829173688885093,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,9,stroop,1547,0.54166666666666663,0.66666666666666663,0.125,0.2341458684444257,0.066829173688885093,True,always_fuse,56,,,stroop,False,always_nn,False,True
loso,10,stroop,1335,0.6875,0.60416666666666663,-0.083333333333333301,0.53553770023819136,0.12710754004763819,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,10,stroop,1388,0.625,0.60416666666666663,-0.020833333333333301,0.53553770023819136,0.12710754004763819,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,10,stroop,1441,0.64583333333333337,0.625,-0.020833333333333301,0.53553770023819136,0.12710754004763819,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,10,stroop,1494,0.72916666666666663,0.58333333333333337,-0.1458333333333332,0.53553770023819136,0.12710754004763819,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,10,stroop,1547,0.66666666666666663,0.60416666666666663,-0.0625,0.53553770023819136,0.12710754004763819,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,11,stroop,1335,0.6875,0.625,-0.0625,0.26557714406603661,0.073115428813207303,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,11,stroop,1388,0.60416666666666663,0.66666666666666663,0.0625,0.26557714406603661,0.073115428813207303,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,11,stroop,1441,0.60416666666666663,0.60416666666666663,0,0.26557714406603661,0.073115428813207303,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,11,stroop,1494,0.66666666666666663,0.60416666666666663,-0.0625,0.26557714406603661,0.073115428813207303,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,11,stroop,1547,0.70833333333333337,0.66666666666666663,-0.041666666666666699,0.26557714406603661,0.073115428813207303,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,12,stroop,1335,0.64583333333333337,0.66666666666666663,0.0208333333333332,0.097430057999376901,0.039486011599875401,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,12,stroop,1388,0.70833333333333337,0.75,0.041666666666666602,0.097430057999376901,0.039486011599875401,True,always_fuse,56,,,stroop,False,always_nn,False,True
loso,12,stroop,1441,0.75,0.6875,-0.0625,0.097430057999376901,0.039486011599875401,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,12,stroop,1494,0.6875,0.70833333333333337,0.020833333333333301,0.097430057999376901,0.039486011599875401,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,12,stroop,1547,0.70833333333333337,0.64583333333333337,-0.0625,0.097430057999376901,0.039486011599875401,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,13,stroop,1335,0.6875,0.70833333333333337,0.020833333333333301,0.1977147329638346,0.059542946592766897,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,13,stroop,1388,0.72916666666666663,0.70833333333333337,-0.0208333333333332,0.1977147329638346,0.059542946592766897,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,13,stroop,1441,0.64583333333333337,0.70833333333333337,0.0625,0.1977147329638346,0.059542946592766897,True,always_fuse,56,,,stroop,False,always_nn,False,True
loso,13,stroop,1494,0.70833333333333337,0.66666666666666663,-0.041666666666666699,0.1977147329638346,0.059542946592766897,False,always_nn,56,,,stroop,False,always_nn,True,True
loso,13,stroop,1547,0.70833333333333337,0.6875,-0.020833333333333301,0.1977147329638346,0.059542946592766897,False,always_nn,56,,,stroop,False,always_nn,True,True
